n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success_probability,std_error,shots
4,0.6457718232379019,37.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6457718232379019,37.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.6457718232379019,37.0,Z,2,constant_1,E2_after_first_H,0.8798828125,0.8798828125,0.010159328800989324,1024
4,0.6457718232379019,37.0,Z,2,constant_1,E3_after_oracle,0.8935546875,0.8935546875,0.009637710152275526,1024
4,0.6457718232379019,37.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,X,2,constant_1,E1_before_H,0.8955078125,0.8955078125,0.009559311674942717,1024
4,0.6632251157578453,38.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,X,2,constant_1,E4_after_final_H,0.900390625,0.900390625,0.009358701844120158,1024
4,0.6632251157578453,38.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,Y,2,constant_1,E1_before_H,0.90234375,0.90234375,0.009276540621075845,1024
4,0.6632251157578453,38.0,Y,2,constant_1,E2_after_first_H,0.884765625,0.884765625,0.009978268076524683,1024
4,0.6632251157578453,38.0,Y,2,constant_1,E3_after_oracle,0.8984375,0.8984375,0.00943975338338926,1024
4,0.6632251157578453,38.0,Y,2,constant_1,E4_after_final_H,0.90234375,0.90234375,0.009276540621075845,1024
4,0.6632251157578453,38.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.6632251157578453,38.0,Z,2,constant_1,E2_after_first_H,0.8935546875,0.8935546875,0.009637710152275526,1024
4,0.6632251157578453,38.0,Z,2,constant_1,E3_after_oracle,0.8916015625,0.8916015625,0.009715092571831544,1024
4,0.6632251157578453,38.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,X,2,constant_1,E1_before_H,0.8994140625,0.8994140625,0.00939936452084651,1024
4,0.6806784082777885,39.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,X,2,constant_1,E4_after_final_H,0.8955078125,0.8955078125,0.009559311674942717,1024
4,0.6806784082777885,39.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,Y,2,constant_1,E1_before_H,0.884765625,0.884765625,0.009978268076524683,1024
4,0.6806784082777885,39.0,Y,2,constant_1,E2_after_first_H,0.89453125,0.89453125,0.009598639469297723,1024
4,0.6806784082777885,39.0,Y,2,constant_1,E3_after_oracle,0.8955078125,0.8955078125,0.009559311674942717,1024
4,0.6806784082777885,39.0,Y,2,constant_1,E4_after_final_H,0.890625,0.890625,0.009753410329803798,1024
4,0.6806784082777885,39.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.6806784082777885,39.0,Z,2,constant_1,E2_after_first_H,0.884765625,0.884765625,0.009978268076524683,1024
4,0.6806784082777885,39.0,Z,2,constant_1,E3_after_oracle,0.8779296875,0.8779296875,0.010230218683997639,1024
4,0.6806784082777885,39.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,X,2,constant_1,E1_before_H,0.8896484375,0.8896484375,0.009791483023456723,1024
4,0.6981317007977318,40.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,X,2,constant_1,E4_after_final_H,0.892578125,0.892578125,0.009676526838274165,1024
4,0.6981317007977318,40.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,Y,2,constant_1,E1_before_H,0.8828125,0.8828125,0.010051361743280713,1024
4,0.6981317007977318,40.0,Y,2,constant_1,E2_after_first_H,0.888671875,0.888671875,0.009829313500474474,1024
4,0.6981317007977318,40.0,Y,2,constant_1,E3_after_oracle,0.888671875,0.888671875,0.009829313500474474,1024
4,0.6981317007977318,40.0,Y,2,constant_1,E4_after_final_H,0.892578125,0.892578125,0.009676526838274165,1024
4,0.6981317007977318,40.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.6981317007977318,40.0,Z,2,constant_1,E2_after_first_H,0.892578125,0.892578125,0.009676526838274165,1024
4,0.6981317007977318,40.0,Z,2,constant_1,E3_after_oracle,0.876953125,0.876953125,0.010265343962702475,1024
4,0.6981317007977318,40.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,X,2,constant_1,E1_before_H,0.888671875,0.888671875,0.009829313500474474,1024
4,0.7155849933176751,41.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,X,2,constant_1,E4_after_final_H,0.8818359375,0.8818359375,0.010087571485259027,1024
4,0.7155849933176751,41.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,Y,2,constant_1,E1_before_H,0.8837890625,0.8837890625,0.010014928091265257,1024
4,0.7155849933176751,41.0,Y,2,constant_1,E2_after_first_H,0.8857421875,0.8857421875,0.009941379194841124,1024
4,0.7155849933176751,41.0,Y,2,constant_1,E3_after_oracle,0.865234375,0.865234375,0.010671033153030935,1024
4,0.7155849933176751,41.0,Y,2,constant_1,E4_after_final_H,0.8642578125,0.8642578125,0.010703581013675894,1024
4,0.7155849933176751,41.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.7155849933176751,41.0,Z,2,constant_1,E2_after_first_H,0.876953125,0.876953125,0.010265343962702475,1024
4,0.7155849933176751,41.0,Z,2,constant_1,E3_after_oracle,0.8662109375,0.8662109375,0.01063829816957103,1024
4,0.7155849933176751,41.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,X,2,constant_1,E1_before_H,0.861328125,0.861328125,0.010800118727826144,1024
4,0.7330382858376184,42.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,X,2,constant_1,E4_after_final_H,0.87109375,0.87109375,0.010471754639291588,1024
4,0.7330382858376184,42.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,Y,2,constant_1,E1_before_H,0.8505859375,0.8505859375,0.011140504488620905,1024
4,0.7330382858376184,42.0,Y,2,constant_1,E2_after_first_H,0.8720703125,0.8720703125,0.010437859394830077,1024
4,0.7330382858376184,42.0,Y,2,constant_1,E3_after_oracle,0.8564453125,0.8564453125,0.010957425564285294,1024
4,0.7330382858376184,42.0,Y,2,constant_1,E4_after_final_H,0.87109375,0.87109375,0.010471754639291588,1024
4,0.7330382858376184,42.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.7330382858376184,42.0,Z,2,constant_1,E2_after_first_H,0.86328125,0.86328125,0.01073594345339112,1024
4,0.7330382858376184,42.0,Z,2,constant_1,E3_after_oracle,0.884765625,0.884765625,0.009978268076524683,1024
4,0.7330382858376184,42.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,X,2,constant_1,E1_before_H,0.865234375,0.865234375,0.010671033153030935,1024
4,0.7504915783575618,43.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,X,2,constant_1,E4_after_final_H,0.861328125,0.861328125,0.010800118727826144,1024
4,0.7504915783575618,43.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,Y,2,constant_1,E1_before_H,0.8564453125,0.8564453125,0.010957425564285294,1024
4,0.7504915783575618,43.0,Y,2,constant_1,E2_after_first_H,0.87890625,0.87890625,0.010194881035455362,1024
4,0.7504915783575618,43.0,Y,2,constant_1,E3_after_oracle,0.8681640625,0.8681640625,0.010572259871592103,1024
4,0.7504915783575618,43.0,Y,2,constant_1,E4_after_final_H,0.87109375,0.87109375,0.010471754639291588,1024
4,0.7504915783575618,43.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.7504915783575618,43.0,Z,2,constant_1,E2_after_first_H,0.876953125,0.876953125,0.010265343962702475,1024
4,0.7504915783575618,43.0,Z,2,constant_1,E3_after_oracle,0.8701171875,0.8701171875,0.010505451873177947,1024
4,0.7504915783575618,43.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,X,2,constant_1,E1_before_H,0.8505859375,0.8505859375,0.011140504488620905,1024
4,0.767944870877505,44.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,X,2,constant_1,E4_after_final_H,0.8603515625,0.8603515625,0.01083193481875615,1024
4,0.767944870877505,44.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,Y,2,constant_1,E1_before_H,0.8544921875,0.8544921875,0.011019127944873542,1024
4,0.767944870877505,44.0,Y,2,constant_1,E2_after_first_H,0.853515625,0.853515625,0.011049723504780073,1024
4,0.767944870877505,44.0,Y,2,constant_1,E3_after_oracle,0.865234375,0.865234375,0.010671033153030935,1024
4,0.767944870877505,44.0,Y,2,constant_1,E4_after_final_H,0.85546875,0.85546875,0.010988362441863098,1024
4,0.767944870877505,44.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.767944870877505,44.0,Z,2,constant_1,E2_after_first_H,0.8603515625,0.8603515625,0.01083193481875615,1024
4,0.767944870877505,44.0,Z,2,constant_1,E3_after_oracle,0.8388671875,0.8388671875,0.011489169034926975,1024
4,0.767944870877505,44.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,X,2,constant_1,E1_before_H,0.85546875,0.85546875,0.010988362441863098,1024
4,0.7853981633974483,45.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,X,2,constant_1,E4_after_final_H,0.8525390625,0.8525390625,0.011080150529371712,1024
4,0.7853981633974483,45.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,Y,2,constant_1,E1_before_H,0.859375,0.859375,0.010863572002581538,1024
4,0.7853981633974483,45.0,Y,2,constant_1,E2_after_first_H,0.865234375,0.865234375,0.010671033153030935,1024
4,0.7853981633974483,45.0,Y,2,constant_1,E3_after_oracle,0.853515625,0.853515625,0.011049723504780073,1024
4,0.7853981633974483,45.0,Y,2,constant_1,E4_after_final_H,0.865234375,0.865234375,0.010671033153030935,1024
4,0.7853981633974483,45.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.7853981633974483,45.0,Z,2,constant_1,E2_after_first_H,0.86328125,0.86328125,0.01073594345339112,1024
4,0.7853981633974483,45.0,Z,2,constant_1,E3_after_oracle,0.8662109375,0.8662109375,0.01063829816957103,1024
4,0.7853981633974483,45.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,X,2,constant_1,E1_before_H,0.826171875,0.826171875,0.011842550564223725,1024
4,0.8028514559173916,46.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,X,2,constant_1,E4_after_final_H,0.8525390625,0.8525390625,0.011080150529371712,1024
4,0.8028514559173916,46.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,Y,2,constant_1,E1_before_H,0.8583984375,0.8583984375,0.010895031837843147,1024
4,0.8028514559173916,46.0,Y,2,constant_1,E2_after_first_H,0.837890625,0.837890625,0.011517222393326152,1024
4,0.8028514559173916,46.0,Y,2,constant_1,E3_after_oracle,0.8349609375,0.8349609375,0.011600493757554614,1024
4,0.8028514559173916,46.0,Y,2,constant_1,E4_after_final_H,0.8525390625,0.8525390625,0.011080150529371712,1024
4,0.8028514559173916,46.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.8028514559173916,46.0,Z,2,constant_1,E2_after_first_H,0.8466796875,0.8466796875,0.011259249421434997,1024
4,0.8028514559173916,46.0,Z,2,constant_1,E3_after_oracle,0.8515625,0.8515625,0.01111041040330347,1024
4,0.8028514559173916,46.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,X,2,constant_1,E1_before_H,0.853515625,0.853515625,0.011049723504780073,1024
4,0.8203047484373349,47.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,X,2,constant_1,E4_after_final_H,0.849609375,0.849609375,0.01117043412526934,1024
4,0.8203047484373349,47.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,Y,2,constant_1,E1_before_H,0.84375,0.84375,0.011346630897092041,1024
4,0.8203047484373349,47.0,Y,2,constant_1,E2_after_first_H,0.8251953125,0.8251953125,0.01186874871346867,1024
4,0.8203047484373349,47.0,Y,2,constant_1,E3_after_oracle,0.8369140625,0.8369140625,0.011545126918158703,1024
4,0.8203047484373349,47.0,Y,2,constant_1,E4_after_final_H,0.841796875,0.841796875,0.011404104945571304,1024
4,0.8203047484373349,47.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.8203047484373349,47.0,Z,2,constant_1,E2_after_first_H,0.8369140625,0.8369140625,0.011545126918158703,1024
4,0.8203047484373349,47.0,Z,2,constant_1,E3_after_oracle,0.8515625,0.8515625,0.01111041040330347,1024
4,0.8203047484373349,47.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,X,2,constant_1,E1_before_H,0.822265625,0.822265625,0.011946530735923899,1024
4,0.8377580409572782,48.00000000000001,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,X,2,constant_1,E4_after_final_H,0.810546875,0.810546875,0.012245879346318269,1024
4,0.8377580409572782,48.00000000000001,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,Y,2,constant_1,E1_before_H,0.8408203125,0.8408203125,0.01143261142912065,1024
4,0.8377580409572782,48.00000000000001,Y,2,constant_1,E2_after_first_H,0.8447265625,0.8447265625,0.011317660990670282,1024
4,0.8377580409572782,48.00000000000001,Y,2,constant_1,E3_after_oracle,0.822265625,0.822265625,0.011946530735923899,1024
4,0.8377580409572782,48.00000000000001,Y,2,constant_1,E4_after_final_H,0.8251953125,0.8251953125,0.01186874871346867,1024
4,0.8377580409572782,48.00000000000001,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.8377580409572782,48.00000000000001,Z,2,constant_1,E2_after_first_H,0.814453125,0.814453125,0.012148142869326518,1024
4,0.8377580409572782,48.00000000000001,Z,2,constant_1,E3_after_oracle,0.8330078125,0.8330078125,0.011655277976141862,1024
4,0.8377580409572782,48.00000000000001,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,X,2,constant_1,E1_before_H,0.8115234375,0.8115234375,0.012221632807630669,1024
4,0.8552113334772214,49.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,X,2,constant_1,E4_after_final_H,0.8515625,0.8515625,0.01111041040330347,1024
4,0.8552113334772214,49.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,Y,2,constant_1,E1_before_H,0.8359375,0.8359375,0.011572883686026691,1024
4,0.8552113334772214,49.0,Y,2,constant_1,E2_after_first_H,0.828125,0.828125,0.011789742644189099,1024
4,0.8552113334772214,49.0,Y,2,constant_1,E3_after_oracle,0.810546875,0.810546875,0.012245879346318269,1024
4,0.8552113334772214,49.0,Y,2,constant_1,E4_after_final_H,0.83203125,0.83203125,0.011682454167444898,1024
4,0.8552113334772214,49.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.8552113334772214,49.0,Z,2,constant_1,E2_after_first_H,0.8232421875,0.8232421875,0.011920737913508273,1024
4,0.8552113334772214,49.0,Z,2,constant_1,E3_after_oracle,0.83984375,0.83984375,0.011460965750047729,1024
4,0.8552113334772214,49.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,X,2,constant_1,E1_before_H,0.8115234375,0.8115234375,0.012221632807630669,1024
4,0.8726646259971648,50.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,X,2,constant_1,E4_after_final_H,0.802734375,0.802734375,0.012435454377683692,1024
4,0.8726646259971648,50.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,Y,2,constant_1,E1_before_H,0.830078125,0.830078125,0.011736379713763068,1024
4,0.8726646259971648,50.0,Y,2,constant_1,E2_after_first_H,0.822265625,0.822265625,0.011946530735923899,1024
4,0.8726646259971648,50.0,Y,2,constant_1,E3_after_oracle,0.833984375,0.833984375,0.0116279581777144,1024
4,0.8726646259971648,50.0,Y,2,constant_1,E4_after_final_H,0.80859375,0.80859375,0.01229400170771083,1024
4,0.8726646259971648,50.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.8726646259971648,50.0,Z,2,constant_1,E2_after_first_H,0.8232421875,0.8232421875,0.011920737913508273,1024
4,0.8726646259971648,50.0,Z,2,constant_1,E3_after_oracle,0.84765625,0.84765625,0.011229805304791918,1024
4,0.8726646259971648,50.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,X,2,constant_1,E1_before_H,0.8076171875,0.8076171875,0.01231787897869512,1024
4,0.8901179185171081,51.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,X,2,constant_1,E4_after_final_H,0.8076171875,0.8076171875,0.01231787897869512,1024
4,0.8901179185171081,51.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,Y,2,constant_1,E1_before_H,0.826171875,0.826171875,0.011842550564223725,1024
4,0.8901179185171081,51.0,Y,2,constant_1,E2_after_first_H,0.81640625,0.81640625,0.012098516702768382,1024
4,0.8901179185171081,51.0,Y,2,constant_1,E3_after_oracle,0.7939453125,0.7939453125,0.012639694158375155,1024
4,0.8901179185171081,51.0,Y,2,constant_1,E4_after_final_H,0.7998046875,0.7998046875,0.012504575309264436,1024
4,0.8901179185171081,51.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.8901179185171081,51.0,Z,2,constant_1,E2_after_first_H,0.7939453125,0.7939453125,0.012639694158375155,1024
4,0.8901179185171081,51.0,Z,2,constant_1,E3_after_oracle,0.8095703125,0.8095703125,0.012270002070067681,1024
4,0.8901179185171081,51.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,X,2,constant_1,E1_before_H,0.796875,0.796875,0.012572649599202864,1024
4,0.9075712110370514,52.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,X,2,constant_1,E4_after_final_H,0.7958984375,0.7958984375,0.012595111382878976,1024
4,0.9075712110370514,52.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,Y,2,constant_1,E1_before_H,0.8232421875,0.8232421875,0.011920737913508273,1024
4,0.9075712110370514,52.0,Y,2,constant_1,E2_after_first_H,0.818359375,0.818359375,0.012048376947131319,1024
4,0.9075712110370514,52.0,Y,2,constant_1,E3_after_oracle,0.806640625,0.806640625,0.01234163459324624,1024
4,0.9075712110370514,52.0,Y,2,constant_1,E4_after_final_H,0.8369140625,0.8369140625,0.011545126918158703,1024
4,0.9075712110370514,52.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.9075712110370514,52.0,Z,2,constant_1,E2_after_first_H,0.810546875,0.810546875,0.012245879346318269,1024
4,0.9075712110370514,52.0,Z,2,constant_1,E3_after_oracle,0.7958984375,0.7958984375,0.012595111382878976,1024
4,0.9075712110370514,52.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,X,2,constant_1,E1_before_H,0.8154296875,0.8154296875,0.012123393588964344,1024
4,0.9250245035569946,53.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,X,2,constant_1,E4_after_final_H,0.8095703125,0.8095703125,0.012270002070067681,1024
4,0.9250245035569946,53.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,Y,2,constant_1,E1_before_H,0.8037109375,0.8037109375,0.012412178465548113,1024
4,0.9250245035569946,53.0,Y,2,constant_1,E2_after_first_H,0.8125,0.8125,0.012197261715621872,1024
4,0.9250245035569946,53.0,Y,2,constant_1,E3_after_oracle,0.77734375,0.77734375,0.013000918099188763,1024
4,0.9250245035569946,53.0,Y,2,constant_1,E4_after_final_H,0.818359375,0.818359375,0.012048376947131319,1024
4,0.9250245035569946,53.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.9250245035569946,53.0,Z,2,constant_1,E2_after_first_H,0.8115234375,0.8115234375,0.012221632807630669,1024
4,0.9250245035569946,53.0,Z,2,constant_1,E3_after_oracle,0.7900390625,0.7900390625,0.012727513190554676,1024
4,0.9250245035569946,53.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,X,2,constant_1,E1_before_H,0.7685546875,0.7685546875,0.013179884494740628,1024
4,0.9424777960769379,54.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,X,2,constant_1,E4_after_final_H,0.76171875,0.76171875,0.013313501132339978,1024
4,0.9424777960769379,54.0,Y,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,Y,2,constant_1,E1_before_H,0.79296875,0.79296875,0.012661816350137406,1024
4,0.9424777960769379,54.0,Y,2,constant_1,E2_after_first_H,0.8095703125,0.8095703125,0.012270002070067681,1024
4,0.9424777960769379,54.0,Y,2,constant_1,E3_after_oracle,0.80078125,0.80078125,0.012481652145516524,1024
4,0.9424777960769379,54.0,Y,2,constant_1,E4_after_final_H,0.802734375,0.802734375,0.012435454377683692,1024
4,0.9424777960769379,54.0,Z,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,Z,2,constant_1,E1_before_H,1.0,1.0,0.0,1024
4,0.9424777960769379,54.0,Z,2,constant_1,E2_after_first_H,0.7880859375,0.7880859375,0.01277075870667393,1024
4,0.9424777960769379,54.0,Z,2,constant_1,E3_after_oracle,0.76953125,0.76953125,0.013160402598556447,1024
4,0.9424777960769379,54.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,0.0,1024
4,0.9599310885968813,55.0,X,2,constant_1,no_error,1.0,1.0,0.0,1024
4,0.9599310885968813,55.0,X,2,constant_1,E1_before_H,0.79296875,0.79296875,0.012661816350137406,1024
4,0.9599310885968813,55.0,X,2,constant_1,E2_after_first_H,1.0,1.0,0.0,1024
4,0.9599310885968813,55.0,X,2,constant_1,E3_after_oracle,1.0,1.0,0.0,1024
4,0.9599310885968813,55.0,X,2,constant_1,E4_after_final_H,0.798828125,0.798828125,0.01252738218477049,1024
