n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success,shots
9,1.9198621771937625,110.0,Y,7,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Y,8,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Y,8,constant_0,E1_before_H,0.3271484375,0.3271484375,1024
9,1.9198621771937625,110.0,Y,8,constant_0,E2_after_first_H,0.33203125,0.33203125,1024
9,1.9198621771937625,110.0,Y,8,constant_0,E3_after_oracle,0.3447265625,0.3447265625,1024
9,1.9198621771937625,110.0,Y,8,constant_0,E4_after_final_H,0.330078125,0.330078125,1024
9,1.9198621771937625,110.0,Y,8,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Y,8,constant_1,E1_before_H,0.326171875,0.326171875,1024
9,1.9198621771937625,110.0,Y,8,constant_1,E2_after_first_H,0.32421875,0.32421875,1024
9,1.9198621771937625,110.0,Y,8,constant_1,E3_after_oracle,0.3291015625,0.3291015625,1024
9,1.9198621771937625,110.0,Y,8,constant_1,E4_after_final_H,0.349609375,0.349609375,1024
9,1.9198621771937625,110.0,Y,8,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Y,8,balanced,E1_before_H,0.685546875,0.314453125,1024
9,1.9198621771937625,110.0,Y,8,balanced,E2_after_first_H,0.646484375,0.353515625,1024
9,1.9198621771937625,110.0,Y,8,balanced,E3_after_oracle,0.677734375,0.322265625,1024
9,1.9198621771937625,110.0,Y,8,balanced,E4_after_final_H,0.6640625,0.3359375,1024
9,1.9198621771937625,110.0,Z,0,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,constant_0,E2_after_first_H,0.3134765625,0.3134765625,1024
9,1.9198621771937625,110.0,Z,0,constant_0,E3_after_oracle,0.3076171875,0.3076171875,1024
9,1.9198621771937625,110.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,constant_1,E2_after_first_H,0.3427734375,0.3427734375,1024
9,1.9198621771937625,110.0,Z,0,constant_1,E3_after_oracle,0.32421875,0.32421875,1024
9,1.9198621771937625,110.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,constant_0,E2_after_first_H,0.32421875,0.32421875,1024
9,1.9198621771937625,110.0,Z,1,constant_0,E3_after_oracle,0.3046875,0.3046875,1024
9,1.9198621771937625,110.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,constant_1,E2_after_first_H,0.3251953125,0.3251953125,1024
9,1.9198621771937625,110.0,Z,1,constant_1,E3_after_oracle,0.3408203125,0.3408203125,1024
9,1.9198621771937625,110.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,1,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,constant_0,E2_after_first_H,0.33203125,0.33203125,1024
9,1.9198621771937625,110.0,Z,2,constant_0,E3_after_oracle,0.3369140625,0.3369140625,1024
9,1.9198621771937625,110.0,Z,2,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,constant_1,E2_after_first_H,0.3271484375,0.3271484375,1024
9,1.9198621771937625,110.0,Z,2,constant_1,E3_after_oracle,0.3076171875,0.3076171875,1024
9,1.9198621771937625,110.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,2,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,constant_0,E2_after_first_H,0.314453125,0.314453125,1024
9,1.9198621771937625,110.0,Z,3,constant_0,E3_after_oracle,0.333984375,0.333984375,1024
9,1.9198621771937625,110.0,Z,3,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,constant_1,E2_after_first_H,0.294921875,0.294921875,1024
9,1.9198621771937625,110.0,Z,3,constant_1,E3_after_oracle,0.3046875,0.3046875,1024
9,1.9198621771937625,110.0,Z,3,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,3,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,constant_0,E2_after_first_H,0.3447265625,0.3447265625,1024
9,1.9198621771937625,110.0,Z,4,constant_0,E3_after_oracle,0.3349609375,0.3349609375,1024
9,1.9198621771937625,110.0,Z,4,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,constant_1,E2_after_first_H,0.3310546875,0.3310546875,1024
9,1.9198621771937625,110.0,Z,4,constant_1,E3_after_oracle,0.35546875,0.35546875,1024
9,1.9198621771937625,110.0,Z,4,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,4,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,constant_0,E2_after_first_H,0.326171875,0.326171875,1024
9,1.9198621771937625,110.0,Z,5,constant_0,E3_after_oracle,0.3291015625,0.3291015625,1024
9,1.9198621771937625,110.0,Z,5,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,constant_1,E2_after_first_H,0.349609375,0.349609375,1024
9,1.9198621771937625,110.0,Z,5,constant_1,E3_after_oracle,0.3369140625,0.3369140625,1024
9,1.9198621771937625,110.0,Z,5,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,5,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,constant_0,E2_after_first_H,0.328125,0.328125,1024
9,1.9198621771937625,110.0,Z,6,constant_0,E3_after_oracle,0.33984375,0.33984375,1024
9,1.9198621771937625,110.0,Z,6,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,constant_1,E2_after_first_H,0.33203125,0.33203125,1024
9,1.9198621771937625,110.0,Z,6,constant_1,E3_after_oracle,0.345703125,0.345703125,1024
9,1.9198621771937625,110.0,Z,6,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,6,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,constant_0,E2_after_first_H,0.353515625,0.353515625,1024
9,1.9198621771937625,110.0,Z,7,constant_0,E3_after_oracle,0.3369140625,0.3369140625,1024
9,1.9198621771937625,110.0,Z,7,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,constant_1,E2_after_first_H,0.3310546875,0.3310546875,1024
9,1.9198621771937625,110.0,Z,7,constant_1,E3_after_oracle,0.3359375,0.3359375,1024
9,1.9198621771937625,110.0,Z,7,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,balanced,E2_after_first_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,balanced,E3_after_oracle,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,7,balanced,E4_after_final_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,constant_0,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,constant_0,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,constant_0,E2_after_first_H,0.3173828125,0.3173828125,1024
9,1.9198621771937625,110.0,Z,8,constant_0,E3_after_oracle,0.3193359375,0.3193359375,1024
9,1.9198621771937625,110.0,Z,8,constant_0,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,constant_1,no_error,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,constant_1,E1_before_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,constant_1,E2_after_first_H,0.3525390625,0.3525390625,1024
9,1.9198621771937625,110.0,Z,8,constant_1,E3_after_oracle,0.3125,0.3125,1024
9,1.9198621771937625,110.0,Z,8,constant_1,E4_after_final_H,1.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,balanced,no_error,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,balanced,E1_before_H,0.0,1.0,1024
9,1.9198621771937625,110.0,Z,8,balanced,E2_after_first_H,0.67578125,0.32421875,1024
9,1.9198621771937625,110.0,Z,8,balanced,E3_after_oracle,0.662109375,0.337890625,1024
9,1.9198621771937625,110.0,Z,8,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_0,E1_before_H,0.2509765625,0.2509765625,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_0,E4_after_final_H,0.2568359375,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_1,E1_before_H,0.2568359375,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,constant_1,E4_after_final_H,0.236328125,0.236328125,1024
9,2.0943951023931953,119.99999999999999,X,0,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,0,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_0,E1_before_H,0.2265625,0.2265625,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_0,E4_after_final_H,0.236328125,0.236328125,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_1,E1_before_H,0.2763671875,0.2763671875,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,constant_1,E4_after_final_H,0.2587890625,0.2587890625,1024
9,2.0943951023931953,119.99999999999999,X,1,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,1,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_0,E1_before_H,0.255859375,0.255859375,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_0,E4_after_final_H,0.244140625,0.244140625,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_1,E1_before_H,0.25390625,0.25390625,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,constant_1,E4_after_final_H,0.244140625,0.244140625,1024
9,2.0943951023931953,119.99999999999999,X,2,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,2,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_0,E1_before_H,0.2490234375,0.2490234375,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_0,E4_after_final_H,0.2626953125,0.2626953125,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_1,E1_before_H,0.240234375,0.240234375,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,constant_1,E4_after_final_H,0.251953125,0.251953125,1024
9,2.0943951023931953,119.99999999999999,X,3,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,3,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_0,E1_before_H,0.2626953125,0.2626953125,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_0,E4_after_final_H,0.2314453125,0.2314453125,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_1,E1_before_H,0.2646484375,0.2646484375,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,constant_1,E4_after_final_H,0.271484375,0.271484375,1024
9,2.0943951023931953,119.99999999999999,X,4,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,4,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_0,E1_before_H,0.2412109375,0.2412109375,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_0,E4_after_final_H,0.2431640625,0.2431640625,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_1,E1_before_H,0.232421875,0.232421875,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,constant_1,E4_after_final_H,0.259765625,0.259765625,1024
9,2.0943951023931953,119.99999999999999,X,5,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,5,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_0,E1_before_H,0.2724609375,0.2724609375,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_0,E4_after_final_H,0.2529296875,0.2529296875,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_1,E1_before_H,0.251953125,0.251953125,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,constant_1,E4_after_final_H,0.24609375,0.24609375,1024
9,2.0943951023931953,119.99999999999999,X,6,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,6,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_0,E1_before_H,0.236328125,0.236328125,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_0,E4_after_final_H,0.2607421875,0.2607421875,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_1,E1_before_H,0.2431640625,0.2431640625,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,constant_1,E4_after_final_H,0.26953125,0.26953125,1024
9,2.0943951023931953,119.99999999999999,X,7,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,7,balanced,E4_after_final_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_0,E1_before_H,0.2705078125,0.2705078125,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_0,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_0,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_0,E4_after_final_H,0.267578125,0.267578125,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_1,E1_before_H,0.2412109375,0.2412109375,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_1,E2_after_first_H,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_1,E3_after_oracle,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,constant_1,E4_after_final_H,0.236328125,0.236328125,1024
9,2.0943951023931953,119.99999999999999,X,8,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,balanced,E1_before_H,0.748046875,0.251953125,1024
9,2.0943951023931953,119.99999999999999,X,8,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,X,8,balanced,E4_after_final_H,0.7392578125,0.2607421875,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_0,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_0,E1_before_H,0.2421875,0.2421875,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_0,E2_after_first_H,0.228515625,0.228515625,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_0,E3_after_oracle,0.2470703125,0.2470703125,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_0,E4_after_final_H,0.2451171875,0.2451171875,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_1,no_error,1.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_1,E1_before_H,0.2568359375,0.2568359375,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_1,E2_after_first_H,0.265625,0.265625,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_1,E3_after_oracle,0.2373046875,0.2373046875,1024
9,2.0943951023931953,119.99999999999999,Y,0,constant_1,E4_after_final_H,0.2705078125,0.2705078125,1024
9,2.0943951023931953,119.99999999999999,Y,0,balanced,no_error,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,balanced,E1_before_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,balanced,E2_after_first_H,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,balanced,E3_after_oracle,0.0,1.0,1024
9,2.0943951023931953,119.99999999999999,Y,0,balanced,E4_after_final_H,0.0,1.0,1024
